content,label,tokens
united a big thanks to MN and KN or patiently clarifying the united domestic world to me,1,"['united', 'a', 'big', 'thanks', 'to', 'MN', 'and', 'KN', 'or', 'patiently', 'clarifying', 'the', 'united', 'domestic', 'world', 'to', 'me']"
SouthwestAir i changed my flight through st louis thanks for the reply though,1,"['SouthwestAir', 'i', 'changed', 'my', 'flight', 'through', 'st', 'louis', 'thanks', 'for', 'the', 'reply', 'though']"
USAirways landed safely everything worked out,1,"['USAirways', 'landed', 'safely', 'everything', 'worked', 'out']"
SouthwestAir thank you,1,"['SouthwestAir', 'thank', 'you']"
stop please RT JetBlue our fleets on fleek,1,"['stop', 'please', 'RT', 'JetBlue', 'our', 'fleets', 'on', 'fleek']"
southwestair your attendants at the ATL airport are awesome very helpful with all the cancelled flightlations this morning,1,"['southwestair', 'your', 'attendants', 'at', 'the', 'ATL', 'airport', 'are', 'awesome', 'very', 'helpful', 'with', 'all', 'the', 'cancelled', 'flightlations', 'this', 'morning']"
JetBlue i just wanted to say flight attendant fitz was the best tonight on flight 1326 bwibos great guy and made the flight fantastic,1,"['JetBlue', 'i', 'just', 'wanted', 'to', 'say', 'flight', 'attendant', 'fitz', 'was', 'the', 'best', 'tonight', 'on', 'flight', '1326', 'bwibos', 'great', 'guy', 'and', 'made', 'the', 'flight', 'fantastic']"
JetBlue your blue helped bring out the color of my eyes and i promise i didnt eat all the free snacks,1,"['JetBlue', 'your', 'blue', 'helped', 'bring', 'out', 'the', 'color', 'of', 'my', 'eyes', 'and', 'i', 'promise', 'i', 'didnt', 'eat', 'all', 'the', 'free', 'snacks']"
SouthwestAir yeah we figured it out thanks,1,"['SouthwestAir', 'yeah', 'we', 'figured', 'it', 'out', 'thanks']"
SouthwestAir i USED to always fly southwest,1,"['SouthwestAir', 'i', 'USED', 'to', 'always', 'fly', 'southwest']"
eliza  i cheated on u AmericanAir with AirTahitiNui  it was a lovely flight but well be back lots,1,"['eliza', 'i', 'cheated', 'on', 'u', 'AmericanAir', 'with', 'AirTahitiNui', 'it', 'was', 'a', 'lovely', 'flight', 'but', 'well', 'be', 'back', 'lots']"
SouthwestAir thats why i fly yall that personalized service,1,"['SouthwestAir', 'thats', 'why', 'i', 'fly', 'yall', 'that', 'personalized', 'service']"
JetBlue was just at t5 a little over a month ago JetBlue you guys are great thanks for everything,1,"['JetBlue', 'was', 'just', 'at', 't5', 'a', 'little', 'over', 'a', 'month', 'ago', 'JetBlue', 'you', 'guys', 'are', 'great', 'thanks', 'for', 'everything']"
united after an hour wait my issue is resolved i did contact customer service to comment on the wait time thanks for contacting me,1,"['united', 'after', 'an', 'hour', 'wait', 'my', 'issue', 'is', 'resolved', 'i', 'did', 'contact', 'customer', 'service', 'to', 'comment', 'on', 'the', 'wait', 'time', 'thanks', 'for', 'contacting', 'me']"
united please than robin at EWR premiere desk for helping me get on a an earlier flight she did the work huge thanks,1,"['united', 'please', 'than', 'robin', 'at', 'EWR', 'premiere', 'desk', 'for', 'helping', 'me', 'get', 'on', 'a', 'an', 'earlier', 'flight', 'she', 'did', 'the', 'work', 'huge', 'thanks']"
united i should be fine they automatically changed my connecting flight for me so i wouldnt miss it a work,1,"['united', 'i', 'should', 'be', 'fine', 'they', 'automatically', 'changed', 'my', 'connecting', 'flight', 'for', 'me', 'so', 'i', 'wouldnt', 'miss', 'it', 'a', 'work']"
very quick TY united auciello i am sorry to hear this can you please follow and DM me the details of what transpired JH,1,"['very', 'quick', 'TY', 'united', 'auciello', 'i', 'am', 'sorry', 'to', 'hear', 'this', 'can', 'you', 'please', 'follow', 'and', 'DM', 'me', 'the', 'details', 'of', 'what', 'transpired', 'JH']"
JetBlue seems very likely,1,"['JetBlue', 'seems', 'very', 'likely']"
SouthwestAir kudos for adding passbook to your app i LOVE IT,1,"['SouthwestAir', 'kudos', 'for', 'adding', 'passbook', 'to', 'your', 'app', 'i', 'LOVE', 'IT']"
SouthwestAir you guys rock so easy quick and affordable to change my flight bestairlineever neverchange,1,"['SouthwestAir', 'you', 'guys', 'rock', 'so', 'easy', 'quick', 'and', 'affordable', 'to', 'change', 'my', 'flight', 'bestairlineever', 'neverchange']"
USAirways on reaccommodation number lisa liza in raleigh was very helpful,1,"['USAirways', 'on', 'reaccommodation', 'number', 'lisa', 'liza', 'in', 'raleigh', 'was', 'very', 'helpful']"
USAirways thanks,1,"['USAirways', 'thanks']"
JetBlue shows us their sense of humor with these tongueincheek flight etiquette videos,1,"['JetBlue', 'shows', 'us', 'their', 'sense', 'of', 'humor', 'with', 'these', 'tongueincheek', 'flight', 'etiquette', 'videos']"
JetBlue will do thanks,1,"['JetBlue', 'will', 'do', 'thanks']"
USAirways thanks to the friendly US airways staff that helped me get booked on various flights to get home today almost there,1,"['USAirways', 'thanks', 'to', 'the', 'friendly', 'US', 'airways', 'staff', 'that', 'helped', 'me', 'get', 'booked', 'on', 'various', 'flights', 'to', 'get', 'home', 'today', 'almost', 'there']"
SouthwestAir thank you for the prompt response i will email late flightr today,1,"['SouthwestAir', 'thank', 'you', 'for', 'the', 'prompt', 'response', 'i', 'will', 'email', 'late', 'flightr', 'today']"
JetBlue OK thank you,1,"['JetBlue', 'OK', 'thank', 'you']"
AmericanAir thanks,1,"['AmericanAir', 'thanks']"
JetBlue glad you like it feel free to steal it,1,"['JetBlue', 'glad', 'you', 'like', 'it', 'feel', 'free', 'to', 'steal', 'it']"
JetBlue ill pass along the advice you guys rock,1,"['JetBlue', 'ill', 'pass', 'along', 'the', 'advice', 'you', 'guys', 'rock']"
USAirways thank you for your empathy there is more to this story than just the luggage but thank you for reaching out,1,"['USAirways', 'thank', 'you', 'for', 'your', 'empathy', 'there', 'is', 'more', 'to', 'this', 'story', 'than', 'just', 'the', 'luggage', 'but', 'thank', 'you', 'for', 'reaching', 'out']"
SouthwestAir ok gotcha airplanegrinning_face_with_big_eyesthumbs_up,1,"['SouthwestAir', 'ok', 'gotcha', 'airplanegrinning_face_with_big_eyesthumbs_up']"
SouthwestAir loved it,1,"['SouthwestAir', 'loved', 'it']"
united well thanks for not charging me for switching my two cancelled flightled flights anyway that was pretty nice stillmakingmepoorthough,1,"['united', 'well', 'thanks', 'for', 'not', 'charging', 'me', 'for', 'switching', 'my', 'two', 'cancelled', 'flightled', 'flights', 'anyway', 'that', 'was', 'pretty', 'nice', 'stillmakingmepoorthough']"
JetBlue i want to give a warm thanks to your crew at logan airport for still getting me to the DC area after cancelled flightlations this morning,1,"['JetBlue', 'i', 'want', 'to', 'give', 'a', 'warm', 'thanks', 'to', 'your', 'crew', 'at', 'logan', 'airport', 'for', 'still', 'getting', 'me', 'to', 'the', 'DC', 'area', 'after', 'cancelled', 'flightlations', 'this', 'morning']"
JetBlue  loving capt joe on our flight from BOS to SFO 633 this should be fun,1,"['JetBlue', 'loving', 'capt', 'joe', 'on', 'our', 'flight', 'from', 'BOS', 'to', 'SFO', '633', 'this', 'should', 'be', 'fun']"
USAirways thanks for slowing the inbound plane down so that we didnt need to worry about 4438 EYW being late flight great holz ahead cheers grinning_face,1,"['USAirways', 'thanks', 'for', 'slowing', 'the', 'inbound', 'plane', 'down', 'so', 'that', 'we', 'didnt', 'need', 'to', 'worry', 'about', '4438', 'EYW', 'being', 'late', 'flight', 'great', 'holz', 'ahead', 'cheers', 'grinning_face']"
SouthwestAir thats an awesome library,1,"['SouthwestAir', 'thats', 'an', 'awesome', 'library']"
SouthwestAir were pulling off the runway now making new friends with seat mates thanks for the response CB,1,"['SouthwestAir', 'were', 'pulling', 'off', 'the', 'runway', 'now', 'making', 'new', 'friends', 'with', 'seat', 'mates', 'thanks', 'for', 'the', 'response', 'CB']"
JetBlue last sleep in cali back to JFK tomorrow night looking forward to an another amazing flight with you all,1,"['JetBlue', 'last', 'sleep', 'in', 'cali', 'back', 'to', 'JFK', 'tomorrow', 'night', 'looking', 'forward', 'to', 'an', 'another', 'amazing', 'flight', 'with', 'you', 'all']"
AmericanAir everythings good now brothaaaaaa,1,"['AmericanAir', 'everythings', 'good', 'now', 'brothaaaaaa']"
AmericanAir DMing you now big thanks,1,"['AmericanAir', 'DMing', 'you', 'now', 'big', 'thanks']"
united jsumiyasu i am thankful to the united ground staff who put me in the last seat on the last flight out home late flight is still home,1,"['united', 'jsumiyasu', 'i', 'am', 'thankful', 'to', 'the', 'united', 'ground', 'staff', 'who', 'put', 'me', 'in', 'the', 'last', 'seat', 'on', 'the', 'last', 'flight', 'out', 'home', 'late', 'flight', 'is', 'still', 'home']"
SouthwestAir amazing service by your SW stewardesses from den to cun and from CUN to atl and atl to lax thank u,1,"['SouthwestAir', 'amazing', 'service', 'by', 'your', 'SW', 'stewardesses', 'from', 'den', 'to', 'cun', 'and', 'from', 'CUN', 'to', 'atl', 'and', 'atl', 'to', 'lax', 'thank', 'u']"
USAirways tbt every day,1,"['USAirways', 'tbt', 'every', 'day']"
united on 220 denver AP gate b91 destination santa fe agent ashley did an amazing job in the face of an angry traveler kudos,1,"['united', 'on', '220', 'denver', 'AP', 'gate', 'b91', 'destination', 'santa', 'fe', 'agent', 'ashley', 'did', 'an', 'amazing', 'job', 'in', 'the', 'face', 'of', 'an', 'angry', 'traveler', 'kudos']"
AmericanAir your response has been incredible truly amazed at the steps you have taken to enhance your customer relations big thank you grinning_face_with_smiling_eyes,1,"['AmericanAir', 'your', 'response', 'has', 'been', 'incredible', 'truly', 'amazed', 'at', 'the', 'steps', 'you', 'have', 'taken', 'to', 'enhance', 'your', 'customer', 'relations', 'big', 'thank', 'you', 'grinning_face_with_smiling_eyes']"
SouthwestAir great news for PortColumbusCMH today finally columbus top unserved market will have flights,1,"['SouthwestAir', 'great', 'news', 'for', 'PortColumbusCMH', 'today', 'finally', 'columbus', 'top', 'unserved', 'market', 'will', 'have', 'flights']"
united thank you,1,"['united', 'thank', 'you']"
USAirways i hope i get the opportunity to join the team with this job opening,1,"['USAirways', 'i', 'hope', 'i', 'get', 'the', 'opportunity', 'to', 'join', 'the', 'team', 'with', 'this', 'job', 'opening']"
dont show these to larry fedora RT JetBlue our fleets on fleek,1,"['dont', 'show', 'these', 'to', 'larry', 'fedora', 'RT', 'JetBlue', 'our', 'fleets', 'on', 'fleek']"
JetBlue i would go to las vegas it is gorgeous and i go there every year and i fly with you guys vegas is gorgeous  so much to do therepalm_tree,1,"['JetBlue', 'i', 'would', 'go', 'to', 'las', 'vegas', 'it', 'is', 'gorgeous', 'and', 'i', 'go', 'there', 'every', 'year', 'and', 'i', 'fly', 'with', 'you', 'guys', 'vegas', 'is', 'gorgeous', 'so', 'much', 'to', 'do', 'therepalm_tree']"
SouthwestAir has some of the best airfare prices gotta LUV them,1,"['SouthwestAir', 'has', 'some', 'of', 'the', 'best', 'airfare', 'prices', 'gotta', 'LUV', 'them']"
JetBlue thanks for your prompt response i know you put safety first unfortunately will hit freezing rainsleet on ride home,1,"['JetBlue', 'thanks', 'for', 'your', 'prompt', 'response', 'i', 'know', 'you', 'put', 'safety', 'first', 'unfortunately', 'will', 'hit', 'freezing', 'rainsleet', 'on', 'ride', 'home']"
JetBlue thanks so much red_heartsparkles very relaxing flight,1,"['JetBlue', 'thanks', 'so', 'much', 'red_heartsparkles', 'very', 'relaxing', 'flight']"
united they are all pilots FA and ground personnel doing a great job weather is to blame who do i talk to about that,1,"['united', 'they', 'are', 'all', 'pilots', 'FA', 'and', 'ground', 'personnel', 'doing', 'a', 'great', 'job', 'weather', 'is', 'to', 'blame', 'who', 'do', 'i', 'talk', 'to', 'about', 'that']"
SouthwestAir ahahgrinning_face_with_big_eyestwo_heartsmusical_note that is why i love SWairplanered_exclamation_markred_heart,1,"['SouthwestAir', 'ahahgrinning_face_with_big_eyestwo_heartsmusical_note', 'that', 'is', 'why', 'i', 'love', 'SWairplanered_exclamation_markred_heart']"
AmericanAir thanks,1,"['AmericanAir', 'thanks']"
AmericanAir thats ok thanks for letting me know appreciate all the responses,1,"['AmericanAir', 'thats', 'ok', 'thanks', 'for', 'letting', 'me', 'know', 'appreciate', 'all', 'the', 'responses']"
JetBlue thank you i know the weather in boston isnt great everyones tired,1,"['JetBlue', 'thank', 'you', 'i', 'know', 'the', 'weather', 'in', 'boston', 'isnt', 'great', 'everyones', 'tired']"
SouthwestAir well plane arrived pretty much on time and its 68 degrees on the ground in texas not much to complain about,1,"['SouthwestAir', 'well', 'plane', 'arrived', 'pretty', 'much', 'on', 'time', 'and', 'its', '68', 'degrees', 'on', 'the', 'ground', 'in', 'texas', 'not', 'much', 'to', 'complain', 'about']"
AmericanAir thank you i will be there to pick her up on time,1,"['AmericanAir', 'thank', 'you', 'i', 'will', 'be', 'there', 'to', 'pick', 'her', 'up', 'on', 'time']"
united rhonda c at atlanta airport redeemed you guys she got us straightened out,1,"['united', 'rhonda', 'c', 'at', 'atlanta', 'airport', 'redeemed', 'you', 'guys', 'she', 'got', 'us', 'straightened', 'out']"
SouthwestAir truly the best in customerservice if something goes wrong no matter how big or small the issue was they fix it thank you,1,"['SouthwestAir', 'truly', 'the', 'best', 'in', 'customerservice', 'if', 'something', 'goes', 'wrong', 'no', 'matter', 'how', 'big', 'or', 'small', 'the', 'issue', 'was', 'they', 'fix', 'it', 'thank', 'you']"
united have michelle at t1 ORD train your other staff on how to treat customers a refreshing pleasure to deal with,1,"['united', 'have', 'michelle', 'at', 't1', 'ORD', 'train', 'your', 'other', 'staff', 'on', 'how', 'to', 'treat', 'customers', 'a', 'refreshing', 'pleasure', 'to', 'deal', 'with']"
united so far so good just stepped down in denver next stop portland,1,"['united', 'so', 'far', 'so', 'good', 'just', 'stepped', 'down', 'in', 'denver', 'next', 'stop', 'portland']"
JetBlue got it thanks the quick reply,1,"['JetBlue', 'got', 'it', 'thanks', 'the', 'quick', 'reply']"
SouthwestAir thanks confirmation number just DMed appreciate any help,1,"['SouthwestAir', 'thanks', 'confirmation', 'number', 'just', 'DMed', 'appreciate', 'any', 'help']"
VirginAmerica thank you,1,"['VirginAmerica', 'thank', 'you']"
USAirways haha  that will indeed be a great day,1,"['USAirways', 'haha', 'that', 'will', 'indeed', 'be', 'a', 'great', 'day']"
USAirways thanks it would be better from the gate agent at c14 in charlotte boarding flight 1791,1,"['USAirways', 'thanks', 'it', 'would', 'be', 'better', 'from', 'the', 'gate', 'agent', 'at', 'c14', 'in', 'charlotte', 'boarding', 'flight', '1791']"
united i trust you enough to put my coat in my checked bag,1,"['united', 'i', 'trust', 'you', 'enough', 'to', 'put', 'my', 'coat', 'in', 'my', 'checked', 'bag']"
united tonight you made this fred flintstone happy with an upgrade to 1st class,1,"['united', 'tonight', 'you', 'made', 'this', 'fred', 'flintstone', 'happy', 'with', 'an', 'upgrade', 'to', '1st', 'class']"
JetBlue flight booked heading out to california with the WikiPearl team for NatProdExpo on march 68 cant wait ExpoWest,1,"['JetBlue', 'flight', 'booked', 'heading', 'out', 'to', 'california', 'with', 'the', 'WikiPearl', 'team', 'for', 'NatProdExpo', 'on', 'march', '68', 'cant', 'wait', 'ExpoWest']"
JetBlue thanks for getting me to boston early for TuftsEnergyConf breaking barriers to a clean energy future,1,"['JetBlue', 'thanks', 'for', 'getting', 'me', 'to', 'boston', 'early', 'for', 'TuftsEnergyConf', 'breaking', 'barriers', 'to', 'a', 'clean', 'energy', 'future']"
SouthwestAir so far so good,1,"['SouthwestAir', 'so', 'far', 'so', 'good']"
USAirways no worries your flight attendant took care of it,1,"['USAirways', 'no', 'worries', 'your', 'flight', 'attendant', 'took', 'care', 'of', 'it']"
AmericanAir USAirways wonderful FC FA on flight 2062 pre dawn nice start to the day,1,"['AmericanAir', 'USAirways', 'wonderful', 'FC', 'FA', 'on', 'flight', '2062', 'pre', 'dawn', 'nice', 'start', 'to', 'the', 'day']"
SouthwestAir airport snow removal method 22 keep up the good work folks this is where cessnas become 747s,1,"['SouthwestAir', 'airport', 'snow', 'removal', 'method', '22', 'keep', 'up', 'the', 'good', 'work', 'folks', 'this', 'is', 'where', 'cessnas', 'become', '747s']"
